Timestamp,IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_Label,Prob_BENIGN,Prob_Bot,Prob_Brute Force,Prob_DoS Attack,Prob_PortScan
2024-12-20_12:19:49,TCP-192.168.12.140:37744-192.168.12.146:80,80.0,18889.0,3.0,1.0,321.0,0.0,321.0,0.0,107.0,151.320851174,0.0,0.0,0.0,0.0,16994.017682249,211.763460215,6296.333333333,8713.692150225,18619.0,54.0,18889.0,9444.5,9174.5,18619.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,158.822595161,52.940865054,0.0,321.0,80.25,138.997077307,19320.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,80.25,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24656239,8.798415e-09,1.470201e-08,2.9106067e-08,0.7534375
2024-12-20_12:19:49,TCP-192.168.12.140:37746-192.168.12.146:80,80.0,5809.0,3.0,1.0,287.0,0.0,287.0,0.0,95.666666667,135.293097467,0.0,0.0,0.0,0.0,49406.093992081,688.586675848,1936.333333333,2504.227004265,5477.0,99.0,5809.0,2904.5,2572.5,5477.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,516.440006886,172.146668962,0.0,287.0,71.75,124.274645443,15444.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,71.75,95.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.22970442,6.854691e-09,1.10362866e-08,1.8844101e-08,0.77029556
2024-12-20_12:19:49,TCP-192.168.12.140:37754-192.168.12.146:80,80.0,19041.0,3.0,1.0,306.0,0.0,306.0,0.0,102.0,144.249783362,0.0,0.0,0.0,0.0,16070.584528124,210.073000368,6347.0,7474.817857313,16851.0,66.0,19041.0,9520.5,7330.5,16851.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,157.554750276,52.518250092,0.0,306.0,76.5,132.501886779,17556.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,76.5,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.23820442,8.171889e-09,1.3317675e-08,2.4663631e-08,0.7617956
2024-12-20_12:19:49,TCP-192.168.12.140:37766-192.168.12.146:80,80.0,6052.0,3.0,1.0,348.0,0.0,348.0,0.0,116.0,164.048773235,0.0,0.0,0.0,0.0,57501.652346332,660.938532716,2017.333333333,2439.182968856,5455.0,51.0,6052.0,3026.0,2429.0,5455.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,495.703899537,165.234633179,0.0,348.0,87.0,150.688420258,22707.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,87.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26526535,9.21567e-09,1.6486842e-08,3.6830315e-08,0.73473465
2024-12-20_12:19:49,TCP-192.168.12.140:37768-192.168.12.146:80,80.0,7756.0,3.0,1.0,323.0,0.0,323.0,0.0,107.666666667,152.263660216,0.0,0.0,0.0,0.0,41645.177926766,515.729757607,2585.333333333,3421.673112512,7423.0,69.0,7756.0,3878.0,3545.0,7423.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,386.797318205,128.932439402,0.0,323.0,80.75,139.863102711,19561.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,80.75,107.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24918878,8.4026235e-09,1.4302999e-08,2.842945e-08,0.75081116
2024-12-20_12:19:49,TCP-192.168.12.140:37780-192.168.12.146:80,80.0,7069.0,3.0,1.0,341.0,0.0,341.0,0.0,113.666666667,160.74894159,0.0,0.0,0.0,0.0,48238.789079078,565.850898288,2356.333333333,2884.160921693,6430.0,142.0,7069.0,3534.5,2895.5,6430.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,424.388173716,141.462724572,0.0,341.0,85.25,147.657331345,21802.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,85.25,113.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26019388,9.03126e-09,1.5913576e-08,3.4358216e-08,0.73980606
2024-12-20_12:19:49,TCP-192.168.12.140:37792-192.168.12.146:80,80.0,578.0,3.0,1.0,368.0,0.0,368.0,0.0,122.666666667,173.476863651,0.0,0.0,0.0,0.0,636678.200692042,6920.415224913,192.666666667,91.85616776,284.0,67.0,578.0,289.0,222.0,511.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,5190.311418685,1730.103806228,0.0,368.0,92.0,159.348674296,25392.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,92.0,122.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.38676184,4.5398982e-09,8.532189e-09,4.2967585e-08,0.6132381
2024-12-20_12:19:49,TCP-192.168.12.140:37806-192.168.12.146:80,80.0,549.0,3.0,1.0,302.0,0.0,302.0,0.0,100.666666667,142.364165279,0.0,0.0,0.0,0.0,550091.074681239,7285.974499089,183.0,99.702891967,288.0,49.0,549.0,274.5,13.5,288.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,5464.480874317,1821.493624772,0.0,302.0,75.5,130.769835971,17100.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,75.5,100.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.30184835,4.2531356e-09,7.289555e-09,2.4025624e-08,0.6981516
2024-12-20_12:19:49,TCP-192.168.12.140:37816-192.168.12.146:80,80.0,16849.0,3.0,1.0,412.0,0.0,412.0,0.0,137.333333333,194.218662566,0.0,0.0,0.0,0.0,24452.489762004,237.402813223,5616.333333333,7758.221202197,16588.0,87.0,16849.0,8424.5,8163.5,16588.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,178.052109918,59.350703306,0.0,412.0,103.0,178.40123318,31827.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,103.0,137.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.307967,1.2282113e-08,2.4654595e-08,7.201498e-08,0.69203293
2024-12-20_12:19:49,TCP-192.168.12.140:37828-192.168.12.146:80,80.0,9539.0,3.0,1.0,370.0,0.0,370.0,0.0,123.333333333,174.419672693,0.0,0.0,0.0,0.0,38788.13292798,419.331166789,3179.666666667,4177.180415331,9084.0,62.0,9539.0,4769.5,4314.5,9084.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,314.498375092,104.832791697,0.0,370.0,92.5,160.2146997,25668.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,92.5,123.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2794898,1.038972e-08,1.9317849e-08,4.7686093e-08,0.7205102
2024-12-20_12:19:49,TCP-192.168.12.140:37840-192.168.12.146:80,80.0,8932.0,3.0,1.0,382.0,0.0,382.0,0.0,127.333333333,180.076526942,0.0,0.0,0.0,0.0,42767.577250336,447.828034035,2977.333333333,3991.789100419,8621.0,40.0,8932.0,4466.0,4155.0,8621.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,335.871025526,111.957008509,0.0,382.0,95.5,165.410852123,27360.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,95.5,127.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.28879347,1.0779227e-08,2.0526588e-08,5.3288044e-08,0.7112064
2024-12-20_12:19:49,TCP-192.168.12.140:37854-192.168.12.146:80,80.0,41114.0,3.0,1.0,347.0,0.0,347.0,0.0,115.666666667,163.577368714,0.0,0.0,0.0,0.0,8439.947463151,97.29046067,13704.666666667,18187.990659285,39409.0,34.0,41114.0,20557.0,18852.0,39409.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,72.967845503,24.322615168,0.0,347.0,86.75,150.255407557,22576.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,86.75,115.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26004338,1.0568418e-08,1.8157543e-08,4.119768e-08,0.73995656
2024-12-20_12:19:49,TCP-192.168.12.140:37862-192.168.12.146:80,80.0,5588.0,3.0,1.0,308.0,0.0,308.0,0.0,102.666666667,145.192592404,0.0,0.0,0.0,0.0,55118.11023622,715.819613457,1862.666666667,2334.287804782,5160.0,76.0,5588.0,2794.0,2366.0,5160.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,536.864710093,178.954903364,0.0,308.0,77.0,133.367912183,17787.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,77.0,102.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24135786,7.657509e-09,1.2792449e-08,2.3828163e-08,0.75864214
2024-12-20_12:19:49,TCP-192.168.12.140:37866-192.168.12.146:80,80.0,5846.0,3.0,1.0,377.0,0.0,377.0,0.0,125.666666667,177.719504338,0.0,0.0,0.0,0.0,64488.539172083,684.22853233,1948.666666667,1655.13027349,4117.0,101.0,5846.0,2923.0,1194.0,4117.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,513.171399247,171.057133082,0.0,377.0,94.25,163.245788613,26649.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,94.25,125.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.28721747,1.02744835e-08,1.9516296e-08,4.9822546e-08,0.7127824
2024-12-20_12:19:49,TCP-192.168.12.140:37872-192.168.12.146:80,80.0,12632.0,3.0,1.0,369.0,0.0,369.0,0.0,123.0,173.948268172,0.0,0.0,0.0,0.0,29211.526282457,316.656111463,4210.666666667,5795.768130474,12407.0,74.0,12632.0,6316.0,6091.0,12407.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,237.492083597,79.164027866,0.0,369.0,92.25,159.781686998,25530.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,92.25,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.27781206,1.0545957e-08,1.9464546e-08,4.787285e-08,0.7221878
2024-12-20_12:19:49,TCP-192.168.12.140:37884-192.168.12.146:80,80.0,5738.0,3.0,1.0,386.0,0.0,386.0,0.0,128.666666667,181.962145025,0.0,0.0,0.0,0.0,67270.826071802,697.107005925,1912.666666667,2359.991007516,5247.0,119.0,5738.0,2869.0,2378.0,5247.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,522.830254444,174.276751481,0.0,386.0,96.5,167.14290293,27936.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,96.5,128.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2938679,1.0581044e-08,2.0434626e-08,5.4142888e-08,0.70613194
2024-12-20_12:19:49,TCP-192.168.12.140:37892-192.168.12.146:80,80.0,12652.0,3.0,1.0,346.0,0.0,346.0,0.0,115.333333333,163.105964194,0.0,0.0,0.0,0.0,27347.454947834,316.15554853,4217.333333333,5775.6525942,12385.0,69.0,12652.0,6326.0,6059.0,12385.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,237.116661397,79.038887132,0.0,346.0,86.5,149.822394855,22446.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,86.5,115.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26255956,9.599045e-09,1.6927212e-08,3.7459227e-08,0.7374403
2024-12-20_12:19:49,TCP-192.168.12.140:37896-192.168.12.146:80,80.0,7954.0,3.0,1.0,373.0,0.0,373.0,0.0,124.333333333,175.833886255,0.0,0.0,0.0,0.0,46894.644204174,502.891626854,2651.333333333,3489.727528364,7586.0,120.0,7954.0,3977.0,3609.0,7586.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,377.168720141,125.722906714,0.0,373.0,93.25,161.513737806,26086.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.25,124.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.28256935,1.0372619e-08,1.945712e-08,4.8691422e-08,0.7174306
2024-12-20_12:19:49,TCP-192.168.12.140:37906-192.168.12.146:80,80.0,7053.0,3.0,1.0,337.0,0.0,337.0,0.0,112.333333333,158.863323507,0.0,0.0,0.0,0.0,47781.086062668,567.134552673,2351.0,3140.773896139,6792.0,61.0,7053.0,3526.5,3265.5,6792.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,425.350914504,141.783638168,0.0,337.0,84.25,145.925280538,21294.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,84.25,112.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2577324,8.878747e-09,1.5530729e-08,3.2910865e-08,0.74226755
2024-12-20_12:19:49,TCP-192.168.12.140:37916-192.168.12.146:80,80.0,13571.0,3.0,1.0,326.0,0.0,326.0,0.0,108.666666667,153.677873778,0.0,0.0,0.0,0.0,24021.811215091,294.746149878,4523.666666667,6111.967186503,13166.0,73.0,13571.0,6785.5,6380.5,13166.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,221.059612409,73.68653747,0.0,326.0,81.5,141.162140817,19926.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,81.5,108.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2501301,8.817913e-09,1.4965254e-08,3.019434e-08,0.7498698
2024-12-20_12:19:49,TCP-192.168.12.140:37930-192.168.12.146:80,80.0,21818.0,3.0,1.0,345.0,0.0,345.0,0.0,115.0,162.634559673,0.0,0.0,0.0,0.0,15812.631771931,183.334861124,7272.666666667,10107.774774345,21567.0,57.0,21818.0,10909.0,10658.0,21567.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,137.501145843,45.833715281,0.0,345.0,86.25,149.389382153,22317.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,86.25,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26082516,9.906391e-09,1.7265178e-08,3.8233082e-08,0.7391748
2024-12-20_12:19:49,TCP-192.168.12.140:37938-192.168.12.146:80,80.0,8487.0,3.0,1.0,358.0,0.0,358.0,0.0,119.333333333,168.762818443,0.0,0.0,0.0,0.0,42182.160952044,471.309060917,2829.0,3648.577896478,7985.0,78.0,8487.0,4243.5,3741.5,7985.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,353.481795688,117.827265229,0.0,358.0,89.5,155.018547277,24030.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,89.5,119.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.27147022,9.847664e-09,1.7883998e-08,4.186309e-08,0.7285297
2024-12-20_12:19:49,TCP-192.168.12.140:37942-192.168.12.146:80,80.0,7202.0,3.0,1.0,313.0,0.0,313.0,0.0,104.333333333,147.549615008,0.0,0.0,0.0,0.0,43460.149958345,555.401277423,2400.666666667,3097.664747659,6777.0,42.0,7202.0,3601.0,3176.0,6777.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,416.550958067,138.850319356,0.0,313.0,78.25,135.532975692,18369.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,78.25,104.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24363962,7.981155e-09,1.3375433e-08,2.543062e-08,0.75636035
2024-12-20_12:19:49,TCP-192.168.12.140:37944-192.168.12.146:80,80.0,7286.0,3.0,1.0,372.0,0.0,372.0,0.0,124.0,175.362481734,0.0,0.0,0.0,0.0,51056.821301125,548.998078507,2428.666666667,3182.911909278,6929.0,97.0,7286.0,3643.0,3286.0,6929.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,411.74855888,137.249519627,0.0,372.0,93.0,161.080725104,25947.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.28220525,1.0267449e-08,1.925378e-08,4.8003688e-08,0.71779466
2024-12-20_12:19:49,TCP-192.168.12.140:37960-192.168.12.146:80,80.0,5624.0,3.0,1.0,384.0,0.0,384.0,0.0,128.0,181.019335984,0.0,0.0,0.0,0.0,68278.80512091,711.237553343,1874.666666667,2311.052622123,5136.0,59.0,5624.0,2812.0,2324.0,5136.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,533.428165007,177.809388336,0.0,384.0,96.0,166.276877527,27648.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,96.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.29252264,1.0493434e-08,2.0197747e-08,5.309364e-08,0.7074773
2024-12-20_12:19:49,TCP-192.168.12.140:37964-192.168.12.146:80,80.0,5381.0,3.0,1.0,306.0,0.0,306.0,0.0,102.0,144.249783362,0.0,0.0,0.0,0.0,56866.753391563,743.356253484,1793.666666667,2367.612064695,5141.0,50.0,5381.0,2690.5,2450.5,5141.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,557.517190113,185.839063371,0.0,306.0,76.5,132.501886779,17556.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,76.5,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24032283,7.563458e-09,1.2606251e-08,2.3278838e-08,0.7596771
2024-12-20_12:19:49,TCP-192.168.12.140:37976-192.168.12.146:80,80.0,391.0,3.0,1.0,323.0,0.0,323.0,0.0,107.666666667,152.263660216,0.0,0.0,0.0,0.0,826086.956521739,10230.179028133,130.333333333,52.283415684,204.0,88.0,391.0,195.5,96.5,292.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,7672.6342711,2557.544757033,0.0,323.0,80.75,139.863102711,19561.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,80.75,107.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.4408632,3.2298433e-09,4.9860382e-09,4.2086896e-08,0.55913675
2024-12-20_12:19:49,TCP-192.168.12.140:37992-192.168.12.146:80,80.0,1837.0,3.0,1.0,352.0,0.0,352.0,0.0,117.333333333,165.934391318,0.0,0.0,0.0,0.0,191616.766467066,2177.463255308,612.333333333,595.380737194,1447.0,99.0,1837.0,918.5,528.5,1447.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,1633.097441481,544.365813827,0.0,352.0,88.0,152.420471066,23232.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,88.0,117.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2800436,8.013605e-09,1.4764515e-08,3.6693873e-08,0.7199564
2024-12-20_12:19:49,TCP-192.168.12.140:37998-192.168.12.146:80,80.0,470.0,3.0,1.0,374.0,0.0,374.0,0.0,124.666666667,176.305290776,0.0,0.0,0.0,0.0,795744.680851064,8510.638297872,156.666666667,109.307923877,310.0,63.0,470.0,235.0,172.0,407.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,6382.978723404,2127.659574468,0.0,374.0,93.5,161.946750508,26226.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.5,124.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.47351974,3.3880319e-09,5.6394462e-09,5.085119e-08,0.52648014
2024-12-20_12:19:49,TCP-192.168.12.140:38014-192.168.12.146:80,80.0,1624.0,3.0,1.0,347.0,0.0,347.0,0.0,115.666666667,163.577368714,0.0,0.0,0.0,0.0,213669.950738916,2463.054187192,541.333333333,586.234499914,1364.0,41.0,1624.0,812.0,552.0,1364.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,1847.290640394,615.763546798,0.0,347.0,86.75,150.255407557,22576.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,86.75,115.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.27819645,7.627995e-09,1.3983384e-08,3.4520934e-08,0.7218035
2024-12-20_12:19:49,TCP-192.168.12.140:38016-192.168.12.146:80,80.0,8120.0,3.0,1.0,347.0,0.0,347.0,0.0,115.666666667,163.577368714,0.0,0.0,0.0,0.0,42733.990147783,492.610837438,2706.666666667,3602.015762813,7799.0,47.0,8120.0,4060.0,3739.0,7799.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,369.458128079,123.15270936,0.0,347.0,86.75,150.255407557,22576.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,86.75,115.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2639683,9.369095e-09,1.6660378e-08,3.7000966e-08,0.7360316
